mn,dy,hr,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
7,21,12,-0.567469318,0.0289962,-1.330113284,-0.629269588,-0.229561499,-2.366980049,-1.220803294,-0.27084671,0.5720136,-0.784677164,0.515665347,-0.404405762,0.598315766,-0.048277878,-0.038934818,-0.472962914,-0.073748349,-0.035079014,2.521767081,-1.351809991,1.111981308,-0.538058443,-0.6155054,0.840308127,0.857871623,0.747060866,-0.521805659,2.212669457,-0.449136212,1.14094666,1.189439764,-0.387590452
7,21,18,-0.569490149,0.100270472,-1.267746795,-0.6824512,-0.288083953,-2.35876827,-1.195628958,-0.249198722,0.671537396,-0.809623434,0.55502974,-0.371901918,0.559799767,-0.014318976,0.011215443,-0.593791649,-0.033171961,-0.014504003,2.611107325,-1.326549901,1.149118456,-0.594418575,-0.637160075,0.760452173,0.912674343,0.762247694,-0.525352519,2.119093037,-0.450700617,1.109132263,1.094054919,-0.432871354
7,22,0,-0.608939834,0.138380695,-1.30381628,-0.708442634,-0.321520384,-2.323436157,-1.14131269,-0.220479353,0.662027461,-0.797804951,0.568976918,-0.287653478,0.563768546,0.004877738,0.158552354,-0.633748234,-0.094462878,0.01226959,2.721234744,-1.318580562,1.123263239,-0.665036322,-0.659779199,0.717613356,0.956057898,0.765687523,-0.481470928,2.013777343,-0.467971267,1.071132107,1.057353613,-0.500517974
7,22,6,-0.607517363,0.267604643,-1.241481757,-0.707249356,-0.324725276,-2.318839287,-1.107403243,-0.233534452,0.677155421,-0.816163047,0.544093756,-0.268623219,0.553522244,-0.01449641,0.181181019,-0.693089461,-0.199088345,0.045763879,2.832573258,-1.285784407,1.152020665,-0.72496217,-0.638882935,0.67559042,0.977418868,0.783461796,-0.418892784,1.915854426,-0.484545808,1.024840813,1.002571557,-0.548373449
7,22,12,-0.629638185,0.303186979,-1.1888328,-0.778395109,-0.310546588,-2.322090452,-1.143736054,-0.214707547,0.685918196,-0.799945117,0.56568675,-0.210702989,0.606450059,0.026754081,0.269543584,-0.733782227,-0.257781156,0.029322976,2.863864619,-1.270770821,1.094662202,-0.759005499,-0.667800992,0.610918406,1.033005608,0.750629533,-0.281846085,1.836134163,-0.523958168,1.037744837,0.968608188,-0.588890392
7,22,18,-0.627560199,0.370682473,-1.19256914,-0.809084256,-0.365066886,-2.326348435,-1.149942676,-0.21568635,0.661869649,-0.834290501,0.54185564,-0.168944565,0.610261019,0.042495774,0.327466121,-0.75955396,-0.326819302,0.091289234,2.954784619,-1.212070462,1.103808782,-0.783750911,-0.635571986,0.547539028,1.034257143,0.745926882,-0.180282972,1.700655079,-0.494924953,1.072838806,0.888951914,-0.612214609
7,23,0,-0.683850449,0.404330223,-1.150502533,-0.824053177,-0.380763953,-2.295271683,-1.186701463,-0.16725732,0.652825916,-0.863561071,0.519354124,-0.151244776,0.656719105,0.017217128,0.438540268,-0.720410713,-0.378282367,0.073023701,2.989766152,-1.188555757,1.044148579,-0.829743839,-0.650458097,0.463996969,1.081077925,0.752465525,-0.070024016,1.67925527,-0.478741302,1.056934812,0.825737878,-0.635971059
7,23,6,-0.684410747,0.491829357,-1.096634199,-0.767646007,-0.428033481,-2.28812526,-1.249894263,-0.138139606,0.682155879,-0.870686653,0.437207902,-0.216577383,0.665811861,0.008333547,0.435667167,-0.695463037,-0.456034222,0.045947119,3.077497902,-1.109630996,0.991885504,-0.789026961,-0.630708151,0.42687951,1.127683534,0.707467246,-0.01217143,1.617121817,-0.476419416,1.071044904,0.786635688,-0.663567124
7,23,12,-0.774684143,0.493370123,-1.069649426,-0.845994537,-0.403706362,-2.252542912,-1.313770702,-0.124609288,0.72110046,-0.819995213,0.418536335,-0.145867087,0.652584674,-0.009301014,0.512563659,-0.659564549,-0.501752001,0.065998604,3.116702101,-1.064386595,0.932363894,-0.774393984,-0.650689943,0.375161817,1.136531673,0.66598058,0.05370093,1.588830878,-0.460136589,1.05922135,0.770762736,-0.692365467
7,23,18,-0.798585306,0.550435235,-1.091051804,-0.795277219,-0.471248493,-2.268710841,-1.319690965,-0.096256427,0.726675618,-0.816916173,0.343396666,-0.148904928,0.668242969,-0.062408101,0.559988749,-0.627730623,-0.568973244,0.090525493,3.199384278,-0.977564525,0.93199649,-0.651861353,-0.674397276,0.378474478,1.148509968,0.630009326,0.123536564,1.48596203,-0.497168526,1.004291545,0.724074524,-0.698758127
7,24,0,-0.893335645,0.559276642,-1.068711492,-0.791573688,-0.459922051,-2.215613502,-1.375738492,-0.09891361,0.762133474,-0.854752724,0.286313325,-0.092891182,0.662699444,-0.057559587,0.588968421,-0.588054155,-0.54283627,0.059425219,3.238334143,-0.962908247,0.876582392,-0.627912177,-0.677496946,0.288566966,1.194342759,0.641561013,0.205700951,1.41941845,-0.514755111,1.015365497,0.701994289,-0.677708106
7,24,6,-0.945303077,0.559434348,-0.995810708,-0.772541661,-0.475825506,-2.17130887,-1.457704034,-0.147640397,0.854632735,-0.803779836,0.1941168,-0.119410091,0.606904764,-0.03040211,0.609801955,-0.61848107,-0.595444525,0.076989584,3.268028529,-0.892844557,0.861619393,-0.584787778,-0.644436693,0.25592218,1.232158401,0.603323147,0.287246888,1.361620189,-0.562575469,1.048991848,0.679493612,-0.681987991
7,24,12,-1.030452251,0.596532616,-0.95852186,-0.7473705,-0.480429195,-2.174086778,-1.513133718,-0.1845972,0.857449722,-0.801341971,0.159989224,-0.11162124,0.592026061,-0.02195843,0.684969746,-0.669145695,-0.586191473,0.06565832,3.251793516,-0.84056325,0.833050387,-0.546167297,-0.601038077,0.158172639,1.213225829,0.610673391,0.341770846,1.328345701,-0.578235547,1.098477376,0.683934761,-0.631215653
7,24,18,-1.047652629,0.58498911,-0.900445295,-0.732995172,-0.51178141,-2.174835604,-1.538501296,-0.273004864,0.915145594,-0.787988007,0.164655243,-0.071422203,0.533532409,-0.020475866,0.70448602,-0.717852315,-0.643043417,0.109668534,3.223187633,-0.762890909,0.830493942,-0.54902069,-0.5905112,0.160086077,1.237216354,0.595769814,0.408020407,1.255319772,-0.604491519,1.158202751,0.691519829,-0.645381096
7,25,0,-1.045806958,0.556547557,-0.873268504,-0.735572589,-0.414662302,-2.190342293,-1.571670054,-0.313577056,0.926424856,-0.780142911,0.121970251,-0.061855729,0.496426476,0.019903029,0.706049783,-0.755930118,-0.649257319,0.08119502,3.201921539,-0.746358799,0.787596309,-0.542978941,-0.569022747,0.115269911,1.248082191,0.60755688,0.471159478,1.241305282,-0.640102998,1.218069007,0.70718947,-0.616117721
7,25,6,-1.027071475,0.566808828,-0.814438288,-0.773513458,-0.394685218,-2.161403203,-1.5914973,-0.396769017,0.956063486,-0.753874558,0.108788689,-0.026010815,0.435542928,0.053898021,0.704893634,-0.769422239,-0.691440175,0.068260667,3.180131,-0.645281001,0.780253117,-0.605771409,-0.582885523,0.108341699,1.28826018,0.569312346,0.510418857,1.205317706,-0.705790469,1.274401591,0.735720943,-0.606559544
7,25,12,-1.085246125,0.530327476,-0.759906387,-0.817769618,-0.363645778,-2.127884796,-1.616035364,-0.506984791,0.94213596,-0.716102926,0.146282693,0.053600859,0.436350267,0.1023612,0.671305103,-0.849880882,-0.683535292,0.069761367,3.157571332,-0.579621545,0.756345011,-0.657944842,-0.582308937,0.091126209,1.321480517,0.540748557,0.531875962,1.172761744,-0.720550608,1.319295416,0.765903855,-0.541815635
7,25,18,-1.053427627,0.501968041,-0.742803054,-0.815632209,-0.34214911,-2.064247199,-1.696671189,-0.606973934,0.94922628,-0.708978318,0.088440578,0.063875701,0.336407205,0.090627561,0.665352409,-0.880021114,-0.696604708,0.109959604,3.1313652,-0.547606718,0.759542066,-0.621368269,-0.598950093,0.110902551,1.399473634,0.50708662,0.587245167,1.156153196,-0.713166572,1.342322446,0.798503349,-0.509851492
7,26,0,-1.099196287,0.495474913,-0.664845306,-0.840004509,-0.311599854,-2.006628971,-1.774235913,-0.659063364,0.889860195,-0.726074942,0.039821144,0.053177738,0.304016378,0.116382748,0.614552615,-0.905137744,-0.706120914,0.063906685,3.128648642,-0.498781529,0.687592797,-0.597724207,-0.574519352,0.103897531,1.487683998,0.494675248,0.60102077,1.10515564,-0.658841492,1.412957434,0.842297259,-0.418347351
7,26,6,-1.083567056,0.463561211,-0.708398003,-0.798081806,-0.305949946,-1.964603043,-1.814265338,-0.708019136,0.91707281,-0.72059794,0.003026646,0.082845095,0.294172824,0.059693458,0.554840093,-0.88004023,-0.733227672,0.043884669,3.093805027,-0.501851404,0.698291101,-0.557478373,-0.574301459,0.08437196,1.613707569,0.444978528,0.616048356,1.066734137,-0.611991766,1.438467408,0.878427745,-0.391555464
7,26,12,-1.065716421,0.445645407,-0.654026252,-0.786129663,-0.319528409,-1.993691122,-1.81806462,-0.770890627,0.879889252,-0.725045037,0.021143825,0.05084626,0.227158948,0.129875437,0.502840511,-0.888142352,-0.702658457,-0.031816883,3.113866979,-0.461412705,0.639149412,-0.541729202,-0.568513456,0.034389722,1.674170216,0.47116679,0.64829619,0.992609127,-0.564970859,1.46356614,0.902963882,-0.305242033
7,26,18,-1.071209688,0.426584065,-0.582163897,-0.71052216,-0.362786926,-1.959527042,-1.861717591,-0.806606502,0.824038493,-0.758976276,-0.010002727,0.057017074,0.135932631,0.076491047,0.481731397,-0.886915129,-0.725180427,-0.047271516,3.082434407,-0.451386768,0.639355576,-0.468406514,-0.575469389,-0.010827384,1.769500698,0.479491417,0.708963833,0.940698224,-0.538995009,1.473357136,0.985281596,-0.252912645
7,27,0,-1.067223182,0.437544568,-0.519714731,-0.738820604,-0.381310034,-1.929731867,-1.917633253,-0.77875359,0.760998637,-0.78254083,-0.021373533,0.122538284,0.097946565,0.144188263,0.413721464,-0.874469421,-0.7516651,-0.166356714,3.078255229,-0.425940294,0.63719047,-0.472642342,-0.545176385,-0.027481675,1.819974111,0.513068309,0.704235983,0.869836488,-0.497447153,1.461745497,1.046084259,-0.209047417
7,27,6,-1.040291751,0.441776516,-0.460905879,-0.678947197,-0.367290517,-1.898103616,-1.923900801,-0.797629608,0.756833066,-0.791961393,-0.074246361,0.147319492,0.033633422,0.116290929,0.335857663,-0.896889857,-0.808590661,-0.228122717,3.078181817,-0.40328633,0.668527876,-0.432726744,-0.536213359,-0.028735152,1.883063463,0.533255222,0.721073369,0.776230727,-0.473071561,1.448817641,1.108780282,-0.208727981
7,27,12,-1.00021755,0.391137091,-0.424846883,-0.661460934,-0.426059863,-1.921191357,-1.902498203,-0.823572063,0.738904341,-0.785856247,-0.092254775,0.173083041,0.009331272,0.169332195,0.318682339,-0.869521594,-0.843093283,-0.277104981,3.070833203,-0.389761235,0.636225016,-0.46852937,-0.472496937,-0.060010773,1.909247999,0.546317845,0.685856742,0.754065766,-0.482262738,1.469245339,1.164755397,-0.1362788
7,27,18,-1.001983949,0.352023136,-0.386075364,-0.619342529,-0.440631417,-1.889881664,-1.91602492,-0.897466074,0.670093669,-0.84359187,-0.12677219,0.238687568,-0.057319482,0.146957192,0.292494806,-0.851276292,-0.83150882,-0.260213781,3.048752978,-0.38824857,0.724594117,-0.442686778,-0.480186305,-0.030763317,1.929271037,0.522901428,0.776169829,0.693560918,-0.468618147,1.429631563,1.23022597,-0.122772743
7,28,0,-0.950688781,0.313890926,-0.376228451,-0.642477528,-0.432613241,-1.892432218,-1.88771476,-0.853116549,0.643831138,-0.879949099,-0.156758541,0.349655572,-0.110920067,0.21419622,0.281603889,-0.829163242,-0.911409349,-0.322044876,3.060051858,-0.424949926,0.776028034,-0.467058245,-0.462070855,-0.012650477,1.91634376,0.509650761,0.772231245,0.655939065,-0.464930193,1.398489665,1.254812881,-0.069548617
7,28,6,-0.959000625,0.263917518,-0.307546175,-0.570028771,-0.496403811,-1.848296108,-1.916967,-0.887571415,0.588224582,-0.905565074,-0.175001098,0.413843336,-0.138369942,0.166659797,0.31111642,-0.865563834,-0.906693977,-0.301026045,3.044531147,-0.474900892,0.861921755,-0.424054071,-0.479324403,0.066917091,1.901659719,0.481547645,0.795906147,0.633213251,-0.448372079,1.364878682,1.298616591,-0.088268361
7,28,12,-0.968450871,0.222144407,-0.317045439,-0.658020639,-0.518743995,-1.835548429,-1.889656148,-0.908199867,0.547923862,-0.87130396,-0.15275498,0.552800224,-0.120706661,0.105497446,0.351175148,-0.829050739,-0.894614759,-0.292639039,3.07277961,-0.475735298,0.880467879,-0.42916547,-0.538877925,0.091222741,1.881041651,0.450943142,0.796045445,0.64542805,-0.464471404,1.330197056,1.276558878,-0.039239915
7,28,18,-0.99926358,0.122372048,-0.320836083,-0.700351096,-0.592496102,-1.783602193,-1.854530221,-0.965460517,0.505753741,-0.902981069,-0.173341289,0.569370919,-0.096075906,0.070861928,0.359653736,-0.843822847,-0.922262166,-0.28328428,3.040161241,-0.46568314,0.890926101,-0.330180493,-0.540455042,0.141325283,1.891922134,0.443317433,0.878858771,0.646272174,-0.412399973,1.329608629,1.303579771,-0.006957912
7,29,0,-0.994840324,0.097529309,-0.326625429,-0.737307857,-0.658199833,-1.733662548,-1.809911867,-0.97515827,0.45870509,-0.935953654,-0.206885455,0.639376377,-0.054828,0.046614381,0.389567008,-0.772934641,-0.911879463,-0.232163082,3.071573249,-0.520818853,0.875054011,-0.363211065,-0.593919667,0.150729813,1.850535179,0.464444027,0.91247462,0.599733561,-0.411521734,1.344955366,1.310220521,0.028309227
7,29,6,-1.026012814,0.05572018,-0.305351427,-0.721941066,-0.712185505,-1.662329004,-1.766974708,-1.019444349,0.414273744,-0.955771067,-0.261919764,0.70731982,-0.041781568,-0.061473529,0.416893382,-0.775381761,-0.897244108,-0.18501834,3.084526872,-0.498205783,0.832252818,-0.361307615,-0.608085649,0.145133351,1.869687093,0.483149318,0.94125108,0.625923523,-0.382317573,1.324675166,1.318709621,0.023229662
7,29,12,-0.998394212,-0.013446588,-0.312646408,-0.745962181,-0.7510531,-1.651286777,-1.742389613,-1.066744039,0.44334866,-0.978307894,-0.271618934,0.788923748,-0.04140344,-0.047714195,0.477224842,-0.713772084,-0.905589194,-0.213661278,3.070505821,-0.466812818,0.787856991,-0.323024226,-0.695610304,0.084104606,1.841294546,0.540926943,0.950077086,0.660317273,-0.373303448,1.29734496,1.310614573,0.060200685
7,29,18,-0.987045224,-0.09325439,-0.290753521,-0.694109985,-0.779097619,-1.599999409,-1.653972824,-1.143351005,0.440154838,-1.039439384,-0.373078577,0.821020262,-0.073298586,-0.119242572,0.522101725,-0.704329116,-0.895996857,-0.134480481,3.094393443,-0.394455064,0.724020701,-0.29318401,-0.722667284,0.06146835,1.869178314,0.563410582,0.958282749,0.685289505,-0.389298653,1.282435443,1.295270712,0.064027937
7,30,0,-0.988304392,-0.141664316,-0.253899266,-0.715402755,-0.770074763,-1.501281546,-1.678600984,-1.141155755,0.494305309,-1.077018192,-0.424158729,0.89549691,-0.071811245,-0.149149524,0.571607662,-0.687172792,-0.917981112,-0.11984254,3.027198913,-0.386176095,0.687857332,-0.27782072,-0.78132667,0.023691347,1.886939615,0.633329661,0.930729784,0.723022021,-0.433436714,1.298880546,1.299471172,0.043747837
7,30,6,-0.978364067,-0.181488687,-0.227618933,-0.652623955,-0.760925436,-1.423692618,-1.691473245,-1.165432317,0.468492985,-1.071724715,-0.474588204,0.958438884,-0.149992146,-0.188281772,0.569886465,-0.693101289,-0.901394767,-0.08275728,3.058665487,-0.374316183,0.661268997,-0.23710571,-0.810183072,-0.021439262,1.885431553,0.683001653,0.907899053,0.764999811,-0.427566408,1.241252214,1.308518441,0.006214521
7,30,12,-0.990397982,-0.242939139,-0.196318086,-0.728516497,-0.770486294,-1.471114954,-1.668025738,-1.189846064,0.491084105,-1.061558996,-0.50000763,1.024836142,-0.186911984,-0.177682984,0.663454542,-0.627264979,-0.813308098,-0.052946113,2.99400065,-0.373252966,0.677829138,-0.186061846,-0.85620092,-0.078644982,1.86751226,0.759088548,0.929925625,0.806848711,-0.479246517,1.203917124,1.267112305,-0.03487638
7,30,18,-1.027763057,-0.312265411,-0.166062145,-0.706266032,-0.7148363,-1.421397136,-1.67334288,-1.183298642,0.521597239,-1.147255996,-0.582194263,1.055019903,-0.305696948,-0.178513566,0.686900968,-0.59203304,-0.781634128,0.020220093,2.959774116,-0.354417852,0.718675153,-0.130856548,-0.84837862,-0.151978372,1.836332609,0.822529245,0.937378422,0.85637151,-0.44310685,1.157893968,1.270403556,-0.121798997
7,31,0,-1.015939329,-0.253144034,-0.089030115,-0.744162491,-0.623108952,-1.405982988,-1.736644351,-1.181372374,0.460764385,-1.1822013,-0.648921115,1.08327574,-0.351638939,-0.15946795,0.745223721,-0.539870768,-0.741288928,0.022337687,2.921924526,-0.38465312,0.737199813,-0.11084043,-0.880376816,-0.196480214,1.812984355,0.917186466,0.979756512,0.853719684,-0.429667708,1.096654489,1.232919995,-0.189155451
7,31,6,-1.011336081,-0.256989294,-0.021025144,-0.748818651,-0.529463094,-1.385345827,-1.705876162,-1.177278186,0.443395942,-1.229520187,-0.667273871,1.065897732,-0.455145815,-0.133881712,0.739125871,-0.540856486,-0.730096477,0.053421622,2.93397517,-0.390063554,0.775858327,-0.075495514,-0.91885057,-0.226766443,1.790921135,0.969620072,0.966582483,0.940112696,-0.421734941,1.00671322,1.212477099,-0.272283357
7,31,12,-0.956787725,-0.254726672,0.026186632,-0.785784481,-0.499397201,-1.411336453,-1.722281506,-1.182788548,0.405769533,-1.225933383,-0.747134647,1.117357771,-0.519611282,-0.111690878,0.776939651,-0.520725924,-0.610050429,0.034492316,2.892175921,-0.419156147,0.78806171,-0.026673323,-0.93223277,-0.27046464,1.722774551,1.036040977,1.013297859,0.976044501,-0.415225342,0.988523262,1.181168467,-0.346831802
7,31,18,-0.922205489,-0.22648329,0.060455577,-0.826331843,-0.407563274,-1.454183693,-1.650359392,-1.1676882,0.346929916,-1.252002652,-0.790149592,1.083365706,-0.604875078,-0.111380839,0.776047722,-0.569630006,-0.605424463,0.089054576,2.87032897,-0.390361189,0.88742459,-0.055859377,-0.917380139,-0.267564187,1.707076602,1.091484136,1.02958845,1.033126236,-0.426512231,0.963567038,1.125102473,-0.41759706
8,1,0,-0.875136274,-0.214865421,0.165541305,-0.912175288,-0.299208426,-1.421250622,-1.740558694,-1.078400365,0.245699193,-1.260813239,-0.818311078,1.09091963,-0.691823618,-0.091368051,0.733688877,-0.543254518,-0.500588929,0.107124322,2.861279222,-0.41618419,0.877534755,-0.046671112,-0.920657602,-0.252911965,1.675817172,1.165247388,1.060183179,1.033940591,-0.458202143,0.958771462,1.071179011,-0.504544569
8,1,6,-0.827681024,-0.173890993,0.288532912,-0.931261305,-0.232745969,-1.400976497,-1.747211716,-1.040287358,0.22009143,-1.248550365,-0.816664523,1.032195737,-0.758785115,-0.061102989,0.666679117,-0.611254186,-0.442638137,0.093014746,2.899557941,-0.421035575,0.929287893,-0.051614016,-0.931670311,-0.284472206,1.613424766,1.209921825,1.062472635,1.104397996,-0.494569041,0.856030412,1.063495653,-0.562691738
8,1,12,-0.743722936,-0.191761755,0.240951164,-1.016195699,-0.151153537,-1.458002293,-1.796794296,-1.008100935,0.184387962,-1.199331596,-0.853263204,1.028578848,-0.776115556,0.036202829,0.648847914,-0.621724106,-0.376846385,0.138988306,2.875056099,-0.4102544,0.960538261,-0.100075382,-0.949614397,-0.254570075,1.528943781,1.296576677,1.078458527,1.118565181,-0.506827016,0.84737548,1.009418519,-0.578535978
8,1,18,-0.703623322,-0.205068087,0.31257598,-1.054365698,-0.120423671,-1.48870172,-1.790529363,-1.022586118,0.097347223,-1.205007502,-0.882334687,0.972377977,-0.82030365,0.139083864,0.620937988,-0.665079756,-0.315585677,0.164555126,2.858194327,-0.405397648,1.042593552,-0.115013185,-0.890423216,-0.263691823,1.42261627,1.325054544,1.078991236,1.162315599,-0.494497692,0.83232426,1.020711862,-0.607046993
8,2,0,-0.633052874,-0.181027016,0.310197003,-1.073607166,-0.093776883,-1.501809496,-1.776493553,-0.967000166,0.004660696,-1.166715171,-0.964195519,0.990560344,-0.82292559,0.156626059,0.595277469,-0.716130971,-0.240086573,0.133295649,2.865458731,-0.462971998,1.063272613,-0.139265587,-0.868212442,-0.248423746,1.357010879,1.379635718,1.087502547,1.208810716,-0.467463533,0.806493447,0.99800952,-0.633653109
8,2,6,-0.617580593,-0.121903112,0.349782908,-1.10197049,-0.079678211,-1.500352747,-1.767643736,-0.944790096,-0.057744588,-1.148309823,-0.934710858,0.940817515,-0.852119316,0.226863067,0.589415159,-0.75660333,-0.252870985,0.092358996,2.904194119,-0.431657871,1.096842002,-0.204429983,-0.793690082,-0.298392884,1.334560129,1.388939702,1.00212783,1.240877223,-0.44498084,0.766557345,1.03854018,-0.662446632
8,2,12,-0.573670374,-0.146167984,0.331360085,-1.143024381,-0.026546075,-1.512779493,-1.83292669,-0.952375591,-0.08138236,-1.150809986,-0.940773286,0.95403508,-0.786840289,0.315157773,0.644780662,-0.73862751,-0.271883441,0.045976252,2.856915799,-0.421032905,1.103252457,-0.251112731,-0.771193202,-0.315097979,1.280883299,1.422819999,0.966028344,1.26185249,-0.432178937,0.722950382,1.08260741,-0.640196819
8,2,18,-0.518437557,-0.13289194,0.330325951,-1.167240086,-0.049010137,-1.566691979,-1.84622652,-0.99804314,-0.092674909,-1.168665217,-0.943346667,0.904502027,-0.780098628,0.334466693,0.684689982,-0.753647191,-0.254936652,0.033801376,2.797195903,-0.452403589,1.158728717,-0.273014274,-0.709305816,-0.289349334,1.27630685,1.431093246,0.946365518,1.281772572,-0.379809197,0.700999835,1.104428293,-0.608884131
8,3,0,-0.472173132,-0.176660519,0.366537391,-1.202445712,-0.022502458,-1.575773464,-1.85260963,-0.981081986,-0.11645974,-1.192025018,-0.951530249,0.912219467,-0.736398071,0.365021792,0.701823489,-0.755115369,-0.266988156,-0.065033636,2.759417185,-0.496723612,1.180163316,-0.267583138,-0.65554494,-0.331214603,1.265114087,1.424508712,0.900378296,1.297004336,-0.358012924,0.706872288,1.166743175,-0.569927179
8,3,6,-0.396972676,-0.206905748,0.367902738,-1.228782238,-0.039608266,-1.584473682,-1.862307647,-0.95537538,-0.127627951,-1.156859433,-0.952533526,0.859887602,-0.762225411,0.421604083,0.719750101,-0.787874978,-0.25566702,-0.128688167,2.713731875,-0.52164644,1.208224107,-0.272928722,-0.618845826,-0.365613837,1.313183856,1.429125063,0.851683314,1.33786015,-0.353593862,0.690354507,1.195206037,-0.529982623
8,3,12,-0.357453905,-0.247398381,0.315688014,-1.291456843,-0.133019079,-1.597838252,-1.924004966,-0.911951376,-0.077077293,-1.11974865,-1.010222945,0.863094188,-0.709689938,0.470992145,0.780821422,-0.762544456,-0.281886401,-0.222190787,2.659785172,-0.519257863,1.190446881,-0.234699777,-0.55740886,-0.404916243,1.327909847,1.386520724,0.822474704,1.373103166,-0.345915384,0.680689786,1.254180468,-0.417025118
8,3,18,-0.288480477,-0.303062858,0.318780131,-1.326212811,-0.266911418,-1.631976319,-1.925810217,-0.908748556,-0.056411464,-1.153157146,-1.068186415,0.940928026,-0.750590973,0.512275958,0.814921044,-0.716072589,-0.286310759,-0.262902756,2.568081879,-0.514289979,1.17696961,-0.240751966,-0.413990917,-0.406369807,1.353036478,1.332636562,0.769432446,1.383611388,-0.315054502,0.704926675,1.30846767,-0.34877594
8,4,0,-0.30755603,-0.386140212,0.307668209,-1.383381855,-0.241737218,-1.638345779,-1.928786536,-0.783765671,-0.135284502,-1.147851222,-1.096559088,0.924858103,-0.72442241,0.551046782,0.857638983,-0.668169054,-0.274667011,-0.320017115,2.531998985,-0.582522644,1.177376615,-0.205588645,-0.331208232,-0.46519273,1.298359553,1.276469385,0.793786157,1.419909101,-0.363467515,0.722901209,1.379148475,-0.256498086
8,4,6,-0.232203136,-0.438917509,0.270220922,-1.414194571,-0.316565186,-1.647299641,-1.943246217,-0.705581763,-0.126003964,-1.158058763,-1.116298937,0.951326201,-0.769180941,0.56291398,0.929070296,-0.632232094,-0.248004686,-0.369289875,2.484202758,-0.61566069,1.186025663,-0.150320789,-0.229445543,-0.514797015,1.289558974,1.235249434,0.749233911,1.420953914,-0.392433493,0.7324341,1.387843603,-0.179298942
8,4,12,-0.248447916,-0.552250122,0.194943186,-1.438806022,-0.32460129,-1.661526096,-1.877013437,-0.637658553,-0.118776117,-1.147319419,-1.101696037,0.992002558,-0.786044352,0.602354691,0.951172966,-0.604074261,-0.251308673,-0.404103537,2.480549555,-0.618223981,1.169241449,-0.164131835,-0.164453263,-0.554169211,1.251734308,1.197813886,0.763317389,1.432824393,-0.458134523,0.722235807,1.443621074,-0.089072615
8,4,18,-0.248945795,-0.599429093,0.163463414,-1.490053045,-0.371789847,-1.668285629,-1.837391829,-0.658696852,-0.146235929,-1.159108374,-1.092894332,1.003464655,-0.895984964,0.672046175,1.064305925,-0.564747365,-0.277641799,-0.468636308,2.380802136,-0.607033734,1.188752323,-0.128505687,-0.067386284,-0.495030472,1.231867818,1.164592075,0.801512143,1.41761844,-0.450698475,0.680961305,1.456950487,0.00215892
8,5,0,-0.213554438,-0.678937737,0.168763797,-1.579910912,-0.382502633,-1.586764002,-1.828997322,-0.619794071,-0.246321861,-1.162675513,-1.061609264,1.043660613,-0.901576639,0.666271863,1.091867971,-0.551137495,-0.213654138,-0.526437347,2.381591143,-0.629203584,1.149471023,-0.140773445,0.025835312,-0.484280643,1.134391495,1.137502855,0.782712596,1.4311337,-0.508962333,0.651458294,1.510583204,0.14184951
8,5,6,-0.174175309,-0.687918574,0.125000558,-1.601592758,-0.446530889,-1.55315646,-1.841184326,-0.620298598,-0.274067565,-1.096092522,-1.054808548,1.039185575,-0.987566587,0.697314304,1.152738107,-0.629308487,-0.231045583,-0.550031108,2.353970337,-0.603763259,1.141159458,-0.119133121,0.091338827,-0.416830933,1.11663038,1.119787731,0.807453908,1.413997271,-0.501018614,0.589803662,1.521461023,0.218682097
8,5,12,-0.131058438,-0.672635691,0.054916571,-1.682452547,-0.51442111,-1.55262949,-1.841025644,-0.625659434,-0.283586147,-1.124732828,-0.989385772,1.075862479,-0.997152872,0.743672437,1.127416512,-0.606702683,-0.234633232,-0.598264866,2.28651751,-0.570784861,1.11355543,-0.090044706,0.148346387,-0.394721025,1.097470716,1.096847694,0.841840027,1.407112269,-0.554961903,0.617355762,1.508172179,0.345767275
8,5,18,-0.107516525,-0.676140661,0.070665884,-1.724632525,-0.611168559,-1.585870311,-1.806066029,-0.620143342,-0.251871518,-1.038362824,-0.967350866,1.064448889,-1.060743867,0.789071395,1.178663652,-0.636743903,-0.185277202,-0.65483188,2.260220658,-0.55398395,1.017544739,-0.111044586,0.134254223,-0.340323398,1.078906568,1.120324987,0.83131232,1.388303836,-0.577635032,0.611933587,1.496460936,0.467595303
8,6,0,-0.050018603,-0.688584648,0.087351052,-1.764955626,-0.587116828,-1.560058739,-1.819778644,-0.569587377,-0.232611785,-1.050725336,-0.932834773,0.997654773,-1.062038083,0.836387292,1.185689155,-0.673265307,-0.159649877,-0.725981945,2.233756135,-0.631611702,0.98626524,-0.108170829,0.143137832,-0.342200989,1.005589689,1.130649356,0.872115361,1.399434403,-0.579397301,0.632441609,1.467851121,0.560265372
8,6,6,0.029237235,-0.694871605,0.107459069,-1.755305585,-0.664004941,-1.5962061,-1.768747008,-0.551816999,-0.180234645,-1.001634081,-0.938567958,0.96756388,-1.116462323,0.805846649,1.168878345,-0.711957562,-0.133340952,-0.823313718,2.190586304,-0.603176551,0.93341667,-0.129544795,0.128611551,-0.301917021,1.009703083,1.182113559,0.868949316,1.415817925,-0.584985529,0.664556965,1.486449111,0.596897712
